Vehicle_ID,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,Electric Utility,Extra Column
12020,Kitsap,Bainbridge Island,WA,98110,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,PUGET SOUND ENERGY INC,
12113,Kitsap,Bainbridge Island,WA,98110,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,PUGET SOUND ENERGY INC,
12206,Clark,Battle Ground,WA,98604,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
12299,King,Kenmore,WA,98028,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12392,King,Normandy Park,WA,98166,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12485,King,Bellevue,WA,98004,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12578,Snohomish,Mill Creek,WA,98012,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,
12671,King,Bellevue,WA,98006,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12764,King,Bellevue,WA,98005,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12857,King,Redmond,WA,98052,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
12950,King,Bellevue,WA,98004,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
13043,King,Seattle,WA,98122,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
13136,King,Seattle,WA,98125,2018,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
13229,King,Enumclaw,WA,98022,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
13322,Kitsap,Poulsbo,WA,98370,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,23,PUGET SOUND ENERGY INC,
13415,King,Bellevue,WA,98008,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
13508,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
13601,King,Kirkland,WA,98033,2022,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
13694,Clark,Vancouver,WA,98682,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
13787,Clark,Camas,WA,98607,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
13880,King,Seattle,WA,98112,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
13973,King,Burien,WA,98146,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
14066,King,Bothell,WA,98011,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
14159,Clark,Vancouver,WA,98682,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
14252,King,Pacific,WA,98047,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
14345,King,Redmond,WA,98052,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
14438,King,Seattle,WA,98125,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
14531,Clark,Vancouver,WA,98684,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
14624,King,Redmond,WA,98052,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
14717,Jefferson,Port Townsend,WA,98368,2024,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,24,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,
14810,Clark,Vancouver,WA,98664,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
14903,King,Renton,WA,98055,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
14996,King,Seattle,WA,98177,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
15089,King,Seattle,WA,98122,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
15182,Clark,Vancouver,WA,98685,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
15275,King,Seattle,WA,98119,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
15368,King,Bellevue,WA,98004,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
15461,King,Tukwila,WA,98188,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
15554,King,Seattle,WA,98133,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
15647,Clark,Vancouver,WA,98682,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
15740,King,Auburn,WA,98001,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
15833,King,Bellevue,WA,98004,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
15926,King,Kent,WA,98031,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
16019,King,Sammamish,WA,98074,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
16112,King,Kirkland,WA,98034,2024,CHEVROLET,BLAZER EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
16205,King,Kirkland,WA,98033,2024,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
16298,Island,Coupeville,WA,98239,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,PUGET SOUND ENERGY INC,
16391,King,Seattle,WA,98119,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
16484,King,Bellevue,WA,98004,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
16577,Kitsap,Silverdale,WA,98383,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,PUGET SOUND ENERGY INC,
16670,King,Seattle,WA,98106,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
16763,Clark,Vancouver,WA,98662,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
16856,King,Seattle,WA,98112,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
16949,King,Seattle,WA,98133,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
17042,King,Kirkland,WA,98033,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
17135,King,Shoreline,WA,98133,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
17228,Clark,Vancouver,WA,98685,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
17321,Yakima,Yakima,WA,98908,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,PACIFICORP,
17414,King,Shoreline,WA,98177,2023,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
17507,Kitsap,Poulsbo,WA,98370,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,23,PUGET SOUND ENERGY INC,
17600,Clark,Vancouver,WA,98683,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
17693,King,Seattle,WA,98117,2024,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
17786,Kitsap,Bainbridge Island,WA,98110,2018,MERCEDES-BENZ,C-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,8,0,23,PUGET SOUND ENERGY INC,
17879,King,Bellevue,WA,98008,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
17972,Clark,Vancouver,WA,98685,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
18065,Thurston,Tumwater,WA,98512,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,22,PUGET SOUND ENERGY INC,
18158,King,Seattle,WA,98177,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
18251,King,Burien,WA,98146,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
18344,King,Auburn,WA,98092,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18437,King,Seatac,WA,98148,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18530,King,Bellevue,WA,98005,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18623,King,Bothell,WA,98011,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18716,King,Bellevue,WA,98007,2024,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18809,King,Auburn,WA,98092,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
18902,King,Seattle,WA,98112,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
18995,Clark,Vancouver,WA,98683,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
19088,Clark,Vancouver,WA,98685,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
19181,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
19274,King,Sammamish,WA,98074,2024,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
19367,Clark,Camas,WA,98607,2022,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
19460,Yakima,Grandview,WA,98930,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,15,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||BENTON RURAL ELECTRIC ASSN,
19553,King,Sammamish,WA,98074,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
19646,King,Bothell,WA,98011,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
19739,Clark,Vancouver,WA,98682,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
19832,Kitsap,Poulsbo,WA,98370,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,PUGET SOUND ENERGY INC,
19925,Clark,Camas,WA,98607,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
20018,King,Covington,WA,98042,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20111,Snohomish,Mukilteo,WA,98275,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21,PUGET SOUND ENERGY INC,
20204,King,Bellevue,WA,98008,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20297,King,Mercer Island,WA,98040,2024,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20390,Kitsap,Port Orchard,WA,98366,2024,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,PUGET SOUND ENERGY INC,
20483,Clark,Camas,WA,98607,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
20576,King,Bellevue,WA,98008,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20669,King,Redmond,WA,98052,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20762,King,Tukwila,WA,98188,2023,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
20855,Kitsap,Bremerton,WA,98312,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35,PUGET SOUND ENERGY INC,
20948,King,Renton,WA,98055,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
21041,King,Seattle,WA,98115,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
21134,Clark,Vancouver,WA,98684,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),
21227,King,Tukwila,WA,98168,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
21320,Snohomish,Lynnwood,WA,98037,2023,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,0,32,PUGET SOUND ENERGY INC,
21413,King,Seattle,WA,98108,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
21506,King,Shoreline,WA,98155,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
21599,Snohomish,Bothell,WA,98012,2024,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,
21692,King,Seattle,WA,98112,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),
21785,King,Tukwila,WA,98188,2024,DODGE,HORNET,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
21878,Snohomish,Lynnwood,WA,98087,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,21,PUGET SOUND ENERGY INC,
21971,King,Kirkland,WA,98034,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
22064,King,Tukwila,WA,98188,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
22157,King,Bellevue,WA,98006,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),
